qid,query,modified_query
test-religion-yercfrggms-con01a,in the absence of positive evidence for the existence of god the rational position is agnosticism not atheism in a situation where there is an absence of either positive evidence for a claim or definite negative evidence for it the natural response is not rejection of the claim but rather skepticism and admission of lack of knowledge one way or the other 1 in the case of religion and god this position is agnosticism humans are fallible organisms and thus all statements about truth and about the universe must be qualified by some degree of doubt positively rejecting the existence of god as atheism does ignores this requisite doubt even though it cannot prove that there is no god rather in the absence of evidence for or against the existence of god the most the atheist can say honestly is that he does not know the claims of atheism are positive ones and thus require evidence an atheist position is thus faith based in the same way a theist one is 1 hume david 1748 an enquiry concerning human understanding new york oxford university press 2008,in the absece of ositive evidence for he xstence of god the rtional osition is agosticsm not ateim in a siuatio where there i n abence of either potive vience o a claim or definite negative evidne for it the natura respons is not rejection of the claim but raher septcism n admission of lak of knowlege one way or the other 1 in the case of religion nd god this postion is agnoticsm humans re fallibe organisms and thu all statements about truth and about the nvese must be qualified by some degree of doubt positivly rejecting the existene o god as atheism does ignres this equisite dubt een though it cannot prove that there is no go atr in the absenc of evidence for r against the existene o god the most the atheist can say honestly is that he does not know the clim of atheism are positive nes and th reqire evidence an atheist position s thus faith baed in the same way a theist one is 1 hume david 1748 an enquiy cncrning huma ndersandig new york oford niversity pres 008
test-religion-wcprrgrhbmi-pro02a,there is always a risk associated with surgery and taking such a risk for no particular reason is irresponsible a report by the royal dutch medical association noted that there was not a single medical body in the world that could point categorically to a medical need for circumcision of infants it further concluded that the fact that this practice is not medically necessary and entails a genuine risk of complications means that extra stringent requirements must be established with regard to this type of information and advice yet this is a practice that is performed around the world by people with little or no medical training and accepted by parents as an instruction from god studies from the us suggest that around 230 baby boys die in america every year as a direct result of hemorrhaging following circumcision i i,there is always a r associte wth srgery an takig such a risk for no paricular reason s irresponsibl a report by the royal dtch medcal asociatin note that their was not a single medial body in he world hat could point caegorically to a medcal nee fo cicmcision of infants it further concluded that th fact that this praice is not medically necessary and entails a genuine isk o complications mns that extra strngent requirements must b established with regard to this type of nformatio and adve ye th is a practice that is erformed round the world by people with little or no medica trainin an accepted by parets as an isruction from god studies frm he us sggest that around 230 bab boy die n america every year as a drect result of hemorraging following circmcisin i i
test-religion-wcprrgrhbmi-pro01a,cutting off bit of children s bodies for no apparent reason is simply wrong if this is simply a matter of performing a procedure with no apparent benefit to the patient in most cases a young child then it does rather raise the question of why if the procedure were say cutting off a toe or an earlobe then all involved would require a clear and compelling case for such a practice there are grown adults that think that cutting off a finger is the next stage up from getting a tattoo or a piercing i at best most people would consider such a practice odd at worst unstable however these are grown adults who have made the decision to mutilate their bodies for themselves and as a statement they feel appropriate consider society s reaction if the fingers of unwilling adults were forcibly removed what about unwilling children what about the fingers of babies fresh out of the womb the only sane response to such an action would be condemnation and probably an arrest the logic of this argument does not change if finger is replaced with foreskin research undertaken by the world health organization found that the overwhelming determining factor in the decision as to whether a boy should be circumcised was whether the father had been ii although the report suggest a correlation with a reduction in the possibility in the spread of aids in sub saharan africa it also comments if correctly planned increased provision of accessible safe adult male circumcision services could also increase opportunities to educate men in areas of high hiv prevalence about a variety of sexual and reproductive health topics including hygiene sexuality gender relations and the need for ongoing combination prevention strategies to further decrease risk of hiv acquisition and transmission out with this area the rate of adult male circumcision is very low suggesting that when the individual is of an age to give consent they chose not to performing an act on a child that would not be consented to by an adult except in extremis would seem a fairly reasonable definition of child abuse i shannon de fingered finger amputations in bme news publishers ring bme news 11 march 2008 ii male circumcision global trends and determinants of prevalence safety and acceptability world health organisation and the joint united nations council on hiv aids 2007,cutti off bit of children s bodies for no appent reso is simply wrong if this is simpy a mattr of pefomig a procedure with no aparent benefit to the patient in most ases a yong child then it des athe rais the qustion of why if he procedue were say cuting off a toe or an earlob th all involved wold require a clear and cmpelling case fo uh a ractic here are grown adults tha think that cuting off a finge is e net tae up from getting a tatoo or a piring i t best most people ou consider such a practice odd at worst ustable hoever these are rown dults wh v made the decsio o utilate their bodie for theselvs and s a statement they feel ppropite cnsider society s retio if he igers of unwiling aduls were forcibly removed what about unwilli children what bout th fingers of babie fresh out of the wmb the only sne rspse o uch an action wold be ondemnation and roably an arest he logi of this arguent des nt change if inger is replacd with forekin rserch undertaken by the world healt oranization found that th overwheling detrminng factor in te decision as to whether a boy shold be cicumised was whether th faher had been i altough the report sgest a orreatin with a rducton in the possibilty in the spread f aids in sub saharan arica it also ommnts if crrectly panne increasd provisio of accessile fe adult male circumcision serves ould also increas oportunities to educt men in areas of hgh hiv prevaence about a variey of sexual and eproductive healt topics includig hygiene sexuality gener relations and the need for ogong obination prventio strategies o frther decrease ris of hiv cquisitin a transiso out with this area the rate of adult mae circumcision is ery low suggesting that when the ndvidual is o an age to give cosen they cs not to performing an ct on a child that would not be consente to b an adlt excpet i extremis woul seem a fairly rasnable definii f chid abue i hannon de fingered figer amputation in bme news publisher ring bme ews 11 march 2008 ii male circucision global treds an deerminant of prevlence saf and cceptability world health oganisation and the joint united natios col on iv aids 2007
test-religion-wcprrgrhbmi-pro03a,in any other situation involving minors a precautionary principle would be applied any risk needs to be justified against some benefit in the absence of any demonstrable benefit then there is no need to tolerate any risk particularly in the case of a newborn baby who cannot express his opinion one way or another and will not be able to do so for years to come the risks of circumcision have been repeatedly demonstrated though they may be rare they run from septicemia through to blood hemorrhage and heart attacks there is little research conducted on the long term effects of the procedure however there is a growing body of evidence that a surgical complication rate is about 1 in 500 and the post surgical rate of attrition is believed by many to be higher i i paul m fleiss md the case against circumcision mothering the magazine of natural family living winter 1997 pp 36 45,i any ther siation involvin minor a ecatioary rinile would be applid any rik needs to be jutified against some benefit in the absce f any eontrable bnefit then there is no need to tolerate any risk particularly in the case of a newborn baby who cannot epres his opinion one way or aoter nd will nt b able to do so for years t come te risks of crcumcision have been epeatedly demonstated thoug they may be rare they run from septicemia trough to blood hemorrhage and heart attacks their is litle research condcted on the ong term efect of the poceur however there is a grwing body of eidence that a surgcal coplicaion rate s abot 1 in 500 nd the post surgicl rate of arition is beleved by may o be hiher i i paul m fleiss md the case agaist crcumcison motherng the agazine of tural family livng winter 1997 pp 36 45
test-religion-wcprrgrhbmi-con02a,a practice that is thousands of years old and has not been found to cause harm during that time is unlikely to now where there compelling evidence from medical science that a process that predates it had some proven harm then there might be good reason to restrict it but that evidence simply isn t there what is known is that circumcisions have been performed for millennia without causing widespread difficulties in addition historically the procedure has been performed in circumstances far less safe than the confines of a modern well equipped hospital where it usually takes place now and to no apparent ill effect even using the term abuse to describe such a practice shows a lack of respect for those people who are genuinely victims of abuse,a practice that is thosands of ears old and has not been found to ause arm dring that time is ulikely to now where there compllng evidece ro eical cince that a pocess that pedates it had sme povn harm then there might be good reason to restrict it but that evidence siply isn t thr what is known is that cirumcisions hve been perfored fr mllennia witout causing widspred difficulties in addition historialy the prcedure s ben eformed in cicumstaces far less sfe tha the confines f a modern well equped hosptal where i usualy tak place now and to no apparent ill ffect even using th ter abue to describ such a practice shws a lack of rspet for thos peole who are enuinely victms of abuse
test-religion-wcprrgrhbmi-con03a,parents have the right to use their best judgment in the light of medical advice as to what is in the best interest of their child there is compelling evidence that shortly after birth is the best time to perform this operation and that the rate of complications at this age is generally agreed to be between 0 2 and 0 4 percent when performed later in life the risk of complications increases ten fold to between two and four percent in the light of this it is appropriate to recognize the rights of parents to approve a procedure that would be riskier if elected later in life on behalf of their child i i michael benatar how not to argue about circumcision the american journal of bioethics 2003,parens have the right to use thier best judgment in the light of medcal adice as to what is in he est interst o thei chil there is compellin evidene tha shortly fter bith is the best ime t eform this operatin and tha the rat of ompliatons a this ge i generlly areed to be between 0 2 and 0 4 percent when peformed later in life the risk of complcation ncrae en fold to between two and fou percnt in he light o this it is approprate to rgize the right of paren to approve a proedure that would be riskier i elcted late in life on behalf of their chid i i micae bentar how not to argue about circumison the american jornal of bioehics 2003
test-religion-wcprrgrhbmi-con01a,there is no proven cause of harm and parents routinely make medical decisions for children to give their consent or otherwise circumcision is akin in many ways to vaccination a routine and simple procedure with miniscule risks and compelling probable benefits we acknowledge the right of parents to take these decisions on the behalf of their children even if the benefits in question are primarily cultural and spiritual and relativistic in character parents routinely make decisions with far greater implications for their children s futures in terms of their education and general welfare on a regular basis and this should really be seen as no different i as has been established even in the most impromptu settings male circumcision unlike fgm runs almost no risk of causing severe injury or infection mgm does not endanger or restrict a child s development or his ability to living and normal fulfilled adult life parents make much more damaging choices for their children all the time choices that do not involve modification of a child s body the cost of raising a child as a junior rugby player is an increased risk that the child may sustain life changing injuries the cost of sending a child to a montessori nursery as opposed to a curriculum based institution is the possibility that they may lack personal discipline or respect for authority later in life parents are still permitted to make these decisions despite the impact they may have on a child s development why not allow them to submit their children to a relatively minor and inconsequential aesthetic procedure i dr brian morris professor of molecular medical sciences circumcision should be routine is akin to a safe surgical vaccine opposing views,hee is no prove caus of harm and parets routny make medical decisons for hildren to give thei consent or oterwise crcumcsion s akn i many way to vacination a routine ad smle proceue with mniscule risks ad compelling probable benefits we anowledge the rght of prens to take these deciions on the bealf f their childen een if the benefits in question are primaril cultural and spirtual nd relativtic in characer parent routinel mke decsion with fa greater implications for thier children s futures i terms of their education and general welfre on a regular basis and this houd eally be en as o different i as has been establishe ee in the ost impromtu settings male circumision unlike fgm rus almost no rik of causing seve injury or infection mgm dos not endanger or restrict a child s developmnt r hi ablity to living nd noral fulfiled aut life parents make much mr damaging choice for tir cilden l the im choices hat do not invlve modification of a cild s body te cos of raisng a hild as a junior rugby player is a increased risk that th cild may sustin life changng injuries the cost of sending a chil to a montessori nursery a oppsed to a curriculum based institution is he possiblity that they may lck personl dicipline or respt for uthoriy latr in life parents are sill prmitted to make thse decisions despite t impact they may have on a child s developmet why not allow them to submit thier children t a relativey minor and inconsquential aesthetic procdure i dr brian morris professor f olcular medica science circumion shoud be utie is akin to a safe surgical vaccine oppsing vie
test-religion-cmrsgfhbr-pro02a,poor families would be helped far more by investment in education and healthcare this has been an urban and political obsession from the outset the idea that the hungry and homeless need condoms more than food and shelter is clearly absurd the poor would be better helped through accessible education better hospitals and lesser government corruption i rather than interfering in the moral life of the nation parliamentarians would be better exercised in tackling these concerns this issue has consumed political energy for over a decade and received massive national and international attention and yet there are far more pressing concerns for the nation and its political leaders instead this bill which carries the marks of both political and moral corruption has been the main focus of the president and congress at the very least this suggests a questionable sense of priority at worst a gross lack of interest in the welfare of the filipino people i villegas socrates b contraception is corruption cbcp news 15 december 2012,por amilies ould be helpe far ore y instment in duation and healthce this ha been an uban and political bsesion from the outset te iea tht the hungry and homeless ned condoms more than food an sheter is clarly absrd the poor would be better helped through accssible education better hospials and lesser overnmet coruption i rater than interfering in te moral life of the naion parliamentarians ould be btter exercised in tacklng these cocerns hi ssue as onumed poiticl nergy for over a dcade and receive massve natiol nd interntional atetion and yt thr are far ore presing concers for the natio and its polital leads instead tis bill which carries te marks f bth oiticl and oral corruption hs been the main fous of the pesdent and ngress at th vey leat this suggsts a estionable snse of priority at worst a gros lack of nteres in the welfare of the flipno ople i vileas socrates b contraception s coruption bcp news 5 december 2012
test-religion-cmrsgfhbr-pro01a,the appropriate setting for sexual relations is within marriage contraception encourages pre marital sex the population of the philippines are overwhelmingly catholic it seems reasonable to accept that many if not most accept the teaching of the church that safe sex is married sex appropriate sexual relations between husband and wife can lead to a fulfilling family life including children however freely available contraception leads to a rise in premarital sex with the rises in unwanted pregnancies that go along with that in the us women having premarital sex increased from 2 in 1920 to 75 in 1999 a period that saw a massive increase in the availability of contraception i this runs against the teaching of the church which itself is one of the cornerstones of filipino culture the first mass was celebrated in 1521 and by the early 1600s catholicism was unquestionably the countries dominant creed ii the teaching of the church on this issue is absolutely clear and for four centuries those have been the values of the filipino people this bill undermines that understanding it will lead to an increase in pre marital sex with devastating consequences for particularly the young people of the archipelago iii there is a reason why the church argues against contraception and those values that sex should take place within marriage are deeply ingrained in the filipino way of life i greenwood jeremy and nezih guner social change the sexual revolution population studies center psc working paper series university of pennsylvania 2009 ii wikipedia roman catholicism in the philippines iii bishop filomeno bactol naval diocese continues fight against rh cbcp news 23 december 2012,the appropriate settig for exua rlatons s within marriage contacepton encouraes pre marital sex the popuation of te philippies ar overwhelmnly cathlic it sems reasonable to accept that many if not most accpt h teaching of the chur that safe sex is marrie sex appropriate sxua reations between husbnd an wife an lea to a fulfilin aiy lif inluding chlren however freely avilable ontraceion led to a rise in premarital sex with the rises in unwnted pregnances hat go along wth at in the us women having premarital sex incread from 2 in 1920 to 75 in 99 a period that saw a massive increase in the availabiliy of contraception i this runs against the teaching o the church wic itself is one of the cornerstnes of flipno cuture the first mass as celebrated in 151 and by te early 1600s catolicim ws unqustinably the countries dminant creed i the teacing of he crch o this issu is asolutey clr and for four centures ths hve been he vlues of he ilipino peple this bill undermins that understanding it will lead to an nease in pre marit sex wh evastting consequces for pariculaly th youg people of the archipeago iii thre is a reaso why the churc argues aginst contraceptio ad thos vlues that sex shold take place within marriage re eeply ingraind in the flipino wa o life i greewoo jermy and nezih gunr social change the sexa revolution poulation studies enter psc working paper sris niversity of pennsylvana 009 ii wikipedia roman catholicim in the plippines iii biop fileo actol naal diocese continues fight against rh bcp news 23 december 02
test-religion-cmrsgfhbr-pro03a,the bill violates the philippine values of harmony and respect perhaps the most important values in the philippines are social harmony and respect for the family i the reproductive health bill undermines both allowing contraception will take away a psychological barrier that prevents pre marital or casual sex and once that barrier is crossed the individual will have higher sexual activity ii in the philippines this will mean greater numbers of teen pregnancies and pregnancies out of marriage because abortion will remain illegal in terms of politics these values mean support for democracy but also being against corruption and graft iii obviously the bill has been very politically divisive so undermining social harmony but also to pass this bill many parliamentarians had to be bribed so undermining this social harmony the reproductive health bill represents the worst excesses of the pork barrel buffet with a single mindedness of purpose the presidential palace has put everything on the table to shore up the votes required in parliament legislators who had previously voted against the legislation often repeatedly where threatened with the loss of programmes in their constituencies if they failed to back the project which has been at the heart of the presidential agenda iv i dolan ronald e ed philippines a country study washington gpo for the library of congress 1991 ii arcidiacono peter et al habit persistence and teen sex could increased access to contraception have unintended consequences for teen pregnancies p 30 iii talisayon serafin d teaching values in the natural and physical sciences in the philippines university of the philippines iv philippine daily inquirer philip tubeza philippine president accused of bribing congress reported on yahoo news 19 december 2012,he bill violtes the philippie vlues of hrmon nd resect peraps the most iportant aus in he philippines are social armony and respect for the family i the reproductive halth bill ndermin both allowing otrception wll take way a sychlogical barrier hat prevents pre marita or csul sex and one that barrier is crosed the indvdual wil have higher sexual activity i in the philppins ths wil mean greatr numbs o teen pregancies nd pregnancies out of marriage beause aborin will reai illegal in terms of politic thse alues man support fr democracy ut lso beng against corrupton and graft iii obviously te bill has been very politically divsive so undermining socil harmony bt also to pass this bill any pliamentrias had to e bibe so ndermining his social harmony the reproducive health bill repesets te worst xceses of the ork barre uffe with a ingle mindedness of purpse the presdental paace has put everything n the table to sore up the votes required in parliment legislators wo had peviouly voed against the legisation oftn repeatedly where threatened ith th loss of programmes in eir costituencies if the failed to bck te project which has been at the heart f he resiential agena v i doln ronald e ed philipnes a countr study wahigton gpo for th libary of congress 199 i acidicono pter et al habit prsistence and ten sex coul increase access t contraception hav intended cnseqences o teen regncie p 3 iii talisayn eafin d teaching vlues in the ntura and phsial sciences in the philippine univerity o te philipines iv pilippie dily inquirer philip tubeza philppine presidet accused of bribng conress reporte o yahoo news 19 december 21
test-religion-cmrsgfhbr-con02a,there are clear and proven benefits to the health of the filipino families especially women both sides of this debate have spoken about the need to respect the rights and lives of women it is however difficult to see how exactly opponents of the legislation reconcile this with their actions decades worth of research demonstrates that educational health and nutritional levels all fall once a family outgrows its means in the slums of manila that research is unnecessary as it is all too apparent at a glance however the research is there i to provide grisly commentary to the narrative folding out on the streets investigations on a personal national and global level demonstrate that effective family planning is at the heart of eradicating poverty ii when families have less children they are more able to afford better education for those they do have and have a greater incentive to do so as they need their child to be able to support them when they are retired iii proposition is keen that this money should have been spent on eradicating poverty they fail to realise deliberately or otherwise that that is exactly what it is being spent on i rauhala emily the philippines birth control battle time 6 june 2008 ii brown lester smart family planning improves women s health and reduces poverty guardian co uk 14 april 2011 iii merrick thomas w population and p overty new views on an old controversy international family planning perspectives vol 28 no 1 march 2002,there re ler and roen bnefits to the halth of the filipino fmilies specially women both sides of this deate have spoken about th need t respect the rights and lies of wmen it is however difficult o see how exatly opponents o the legisltion reconcile this with ther action decades worth f researc demonstrates tht eucational health and nutritional leves al fall once a family outgrows its means in the lus of manila that research s nnesary a it is ll too apparent at a glanc however the resrch is their i to provid grisy commentary to th narraive olding o n te streets investgations on a eonal naonal and loal leve demonstrate ht efecve amily planng is at th eart of eraicating pverty ii when familie have less children they are more able t afford better educatio for those they do have an have a greater ineniv o do so as they need thei chil to be able to upport them hen they are retrd iii proposition i keen tha this mony should have ben spent on eradcating poverty thy fai to relise deliberaely o othrse that tht i actly what it is bin spent on i rahal emly the phlippines irth contol battle time 6 jun 208 i brown leste smart family planning improvs women s elth and redces poverty guardian co u 14 april 2011 i merick thomas w ppulation and p overty nw views o an old cotoersy ntrnatinal family planning perspectives vol 28 no 1 march 2002
test-religion-cmrsgfhbr-con03a,any body of values that claims to respect the rights of the individual must recognise the right of a woman to choose even the doctrines of the church accepts that pregnancy is not in and of itself a virtue there is no compulsion to maximise the number of pregnancies there is simply a disagreement about how they should be avoided the church recommends that couples may minimise the chance without ever making it impossible through a chemical or physical barrier in some parts of the world a pregnancy even one that is not planned is seen as a time for joy a blessing for the family that will lead to a new and happy life bringing pleasure to both parents their society and the child that ideal is very far from the experience of much of the world where a child is another mouth to feed on impossibly little income for all too much of the world that life will be cruel nasty and short in slums favellas and barren wastes that life is likely to be one marked more by dysentery or diarrhea malnutrition and misery than by the sanitised idealised image promoted in the west that is of course not to say that children everywhere cannot be a cause for joy of course they can indeed even within the poorest of situations a new child can be the focus of great joy in an otherwise hard life however if that is to be the case that child must be planned and prepared for overwhelmingly the mother is likely to have paramount responsibility for the child so that planning and preparation needs to be theirs it is difficult to imagine the scenario that would reach the objective observer to reach the conclusion that the right group of individuals to reach that decision were a group of celibate men who had never met the parents and would take to role in the care or support of the child yet that astonishingly is what proposition would like us to believe,ay bod of alues tha claims to espect he rghts of he individual must reognie the right f a woman to choose evn the doctries o he church acepts that prgancy is not in and of itelf a vitu their is n compulsion to aximise the nmbr f preacies thre is smply a disagrement about how they should be aoied te church recommens tht coupls ma nimise the chnce without ever making it imossible throug a chemical or physica barrier in ome pars of the world a pregnancy een one that is not planned i see as a tim for oy a blessing for te faily that wil lead to a new and appy ife bringing pleasure to both parents thier society nd the chld t deal s ery far from the exrince of much of the worl where a child is anoter mouth to fee on imposby little icoe for all to much of he world that life will be cruel nasty and short in slums favelas and barrn wastes that lif is likel to be one mared more by dysentery or diarrhea maluritio an misery han b the sanitsed idalised image romoted in the wet that is f course not o say that children eerywhere canot e a cause for oy of course hey can ndeed ven witin th porest of situations a ne child can e the focus o great y n an thewise hard life howevr if tht i to be he case tha child must b planned and prepared for overwhelmngy the mothr is likely to have paramount responsibiity fo the child so that panning n reparation needs to be their's i is difficult to imagine the scenario that woud reah the objective obsever to reac the coclsion that the right group f indiviuls to rch that ecision were a gru f celibate men who a never met the parents and would ake to role in th car or support of he chld y that astonishingly is what popositon wuld like us o blieve
test-religion-cmrsgfhbr-con01a,this is a victory for democracy a precious filipino value clear majorities in both houses and in the wider public support it opposition have conveniently glossed over one critical issue in this debate that the rh bill has significant popular support i it also as has been demonstrated that a majority of elected representatives support it in itself these two facts provide evidence that modern filipinos are sick of the fact that around half of the 3 4 million pregnancies each year are unplanned or the atrocious reality that 90 000 women a year seek the help of back street abortionists when many of these go wrong they were denied access to medical care and around 1 000 die each year as a result ii the values for the respect for the life of the mother the value of life of the child respect for the opinions of the majority respect for democracy and placing the future of individuals and society above the outdated mythology of the church would seem to be alive and well in the decision to pass this bill i rauhala emily culture wars after a decade of debate the philippines passes reproductive health bill time 17 december 2012 ii ibid,this is a victoy fr democracy a precious iliino value lear majoties in bot ouses and in the wder pubic support t opposition have convnietly glssed over one critical issu in this dbate that t r bill has signifiant ppular suppor i it also as has been demonstrated that a majorit of elected representatives support it in itself tes two facs rovde evince that modern flipinos ar sick f the fact that around half of the 3 4 million pregnncies eac year are nlanned or the arocious reality that 90 000 women a year sek he hel of ack street abortionist when may of hes go wrong they were denie access t edical cre and aod 1 000 die each year as a result ii the vues for th respect for the lfe of the mther the value of life of the child epet for te opinions o the majoriy respet for democracy an placing te uture of indivduals ad society above he outdated myhology of the huch wuld seem to e alive and wll i the decision o pass this bil i rauha emily cultur wars ater a dec of debate he philippines pses rerductiv health bl tme 17 deceber 2012 ii ibi
test-religion-grcrgshwbr-pro02a,religious symbols cause problems in schools as well as division in society in general religious symbols are also a source of division within school environments the hijab causes schools many problems it is potentially divisive in the classroom marking some children out as different from the others and above the rules that the school enforces for everyone else this may lead to alienation and bullying full headscarves may also be impractical or dangerous in some lessons for example pe swimming or in technology and science lessons where machinery is being operated in the same way there have been discussions as to whether to ban the display of crucifixes in public classrooms authorities in italy have followed through with the ban saying that such a christian symbol segregates those who are not christian 1 1 decision due in crucifix ban case times of malta march 17th 2011 accessed on 24th july 2011,reliious ymbols cause polems in schools a wel as division in sciet i general religious symbols are also a source of division withn scl enviroments the ijab causes schools ny problems it is poentially divisive in e classroom maring some chilre ut as diffrent from the othes nd abve te rules that the school enfoces for everyon else this my lead to alienation and bulling ful headsarves may also e impactical r aerous in some lessons or exaple pe swimmin or in echnolgy and science lesons where machnery i being operted in the same way tere have e discussins a to whether o ban the display of cucifies in public lassroms utorities i tly hav followed through with the ban saying that sch a christian symbol sgegaes those who are not chrstian 1 1 decision due in crucifi ban case times of malt march 17th 2011 ccesed n 24th july 2011
test-religion-grcrgshwbr-pro05a,western societies are secularly focused many societies are founded on secular values that do not permit the sponsorship of any religion by the state british society aspires to this and has consciously acted to separate religion from state authority with many organisations such as the national secular society encouraging the suppression of any religious expression in public places 1 in this climate it is important that all citizens of the state are seen as equal if some dress differently to others deliberately identifying themselves as members of one religion this can harm the unity and ethos of the state this holds particularly true for institutions of the state like schools and government offices in this way it is possible to deduce that religious symbols are detrimental to the secular and equality focused identity of western society 1 uk one law for all and the national secular society back bill that aims to curb sharia courts 11th june 2011 accessed on 23rd july 2011,westen societes are secularl fused many societies are founded on secular values hat do not peit th sponsoship o any religon y the state british society aspires t thi and has consiously acted to separate reigion from state authoity with many orgnisations sch as the national secular sety encouraing the suppressin of any religious expression in ublic places 1 in ths climate it is important that all citzens of the ste r en as equl if soe drss diferently to others dliberatly identifing hemselves as member of one religion thi can harm the nity and ethos of the ate tis holds partiulrly true fo institutios of the state like choos and governmen offices in this way it is ossible to dedue tat religious sbols are etrimental to the ecular and equality focused idnty of estern society 1 uk one law for all ad te national secula society back bill that ams to cub haria cots 11th june 20 accesse on 2rd july 2011
test-religion-grcrgshwbr-pro01a,many symbols are seen as a symbol of oppression on women religious symbols are seen to in some cases increase the equality divide between genders as an example the muslim hijab is considered by some as a very powerful symbol for the oppression of women particularly in countries such as saudi arabia or afghanistan where it is compulsory therefore when it is worn in western countries that encourage democracy and equality the wearing of the hijab is seen as almost counter productive to the goals of democratic society for this reason belgium has recently banned the wearing of the full muslim veil much like france in 2010 1 often muslim dress rules for women are seen as more severe than those for men inequality between men and women is a form of discrimination and liberal societies should fight all forms of discrimination 1 belgian ban on full veils comes into force bbc news europe 23rd july 2011 accessed on 23rd july 2011,many symbols are seen as a symbol of oppression on won religious symbols are een to in some cases increase the equality divide between gender as an xamle the muslim iab is considere b sme a a ver powerful symbl for the oppressin of women particulrly in countres such as saudi arabia or afghnistan here it is ompulsory herefoe when it is worn in western countries hat encourage democracy and equality the wearing of the hjab is seen as lst counte prductive to te goals of demoaic society for this reso begiu ha rcently banned the earing of the full muslim vei much like france in 2010 1 often uslim dress ues or women are sen as more evere than thoe or men inequality betwen men and women is a or of disciminaion and lberal societes should fiht all forms of discriminaton 1 belgin a on fu veils comes into force bb news europe 23rd july 2011 accese on 23rd july 2011
test-religion-grcrgshwbr-pro03a,religious symbols cause division within western society religious symbols can be seen as possible tools for fuelling division within society when some women wear the hijab it creates pressure on other muslim women to also cover their heads pressure comes both socially from wanting to look like other women in their community and religiously from imams and family leaders pressing for observance as such muslims themselves are divided and religious oppression against women is internalized 1 approving of muslim head coverings in society cements the hijab as an essential tenet of islam in the minds of non muslims as well as believers however many different schools of islam exist and as on other issues they often disagree how to interpret the koran s dress prescriptions moderate interpretations accept modest forms of modern dress while severe interpretations require full covering with the burka or similar veil banning the veil furthers the cause of moderate interpretations and prevents the entrenchment of severe interpretations 1 rumy hassan banning the hijab workers power 283 february 2004 accessed on 24th july 2011,rliius symbols cause diision witin wesern societ religous symbols ca be seen s pssibl tols for fuelling division wihin socity when soe women wear he hijab it creaes pressure on other muslim womn to aso cover ther had psure comes both ocially from wanting to look like other woen in heir communit and relgiously fom imams and family leaers prssig fr observance as such muslims temslves ae divid nd religius opprssion against women is internlized 1 pproving f muslim head verins in society ceents the ijab s an essential teet of islam in the ns of non musims as well as believers howver many ifferent shools of islam exist an s on other ssues the often disagree how to inerpret th korn s dess escriptons oderte interpretations ccep modest forms of modern dress while severe inteprtations require fll covering with the burk or similr veil baning te veil urthrs te cause of moerat interprtations and prevents the entrnchment f evere interpretations 1 rmy hassa baning he hjab wors ower 283 ebrury 2004 acessed on 2th july 2011
test-religion-grcrgshwbr-pro04a,a ban would be simple to enforce a ban would be simple to create and enforce religious symbols are for the most part meant to be shown therefore it is simple for police or authorities to check that someone is not wearing them there are many societies that have had bans on a religious symbol in public buildings for example in france where there is a ban on religious symbols in schools has been in force since 2004 in france the ban is made even easier to enforce by restricting it to conspicuous religious apparel 1 moreover when the ban is only when entering public buildings it can be enforced by the teacher or the building s security guards rather than being an issue for the police to deal with 1 bbc news french scarf ban comes into force 2 september 2004 accessed 28 8 11,a ban would be smple to enforce a ban wud be simple to create and enorce religious symbols are for the most art mant to be shown therefre it is simple for police or authorities to heck that soeoe is not wearing them their are may societie that have had bans on a religious syol in public buildings or exmple in frace whee there is a ban on religious symbols in schools has een in fce sine 204 in france the ban is made evn easier to enforce by restrictin it to consicuous reliious apparel 1 moreover when the ban is ol when entering public buildig it can b nforced by he tacher r the buling s securit guards rather than being an issue for the plice to dea with 1 bbc news french scaf ban cmes nto frce 2 sptember 004 accesed 28 8 11
test-religion-grcrgshwbr-con02a,religious symbols are personal therefore they should not matter to others at the end of the day the wearing of religious symbols is the choice of the individual many have considered intervention in the practice of religion and symbolism as an intrusion into privacy and individuality the recent bans on the full muslim veil particularly in belgium have been criticised for causing those who feel they have an obligation to wear it to be ostracised and forced to be confined within their own home 1 1 belgian ban on full veils comes into force bbc news europe 23rd july 2011 accessed on 23rd july 2011,religius symols ae persoal threfore they should not mater to others at the nd o he day the warng of religious symbls is the choice f th individal many have considerd itevetion in he practice of religion and symblim as an intrusion into privacy and individualty he ecent bns on the fll muslim vel partilrly n belgium have been criticsed for causing those who fee they have an bligaion to wear it to e ostacised an forc to e confined within ther wn home 1 1 belgian ban n full veis comes into force bbc news urope 2rd july 21 ccessed on 23rd jl 2011
