qid,query
test-international-amehbuaisji-pro01a,the icc is a force for good and the all states should be seen to be standing fully behind it the international criminal court is a major breakthrough in providing a permanent and durable system that can effectively prosecute and independently try war criminals in the past there was no permanent framework for dealing with grave breaches of human rights protection often allowing states to perform evil acts with impunity only for the very worst atrocities were special courts and tribunals set up it should also act as a deterrent to future violations it may not reduce conflict but will encourage states to keep a tighter rein on their militaries an attempt at a solution to the problem of enforcement of international criminal law is something to be applauded for the same reason the criminal law on the domestic sphere is it saves lives protects human rights and provides civilization to what would otherwise be anarchy
test-international-amehbuaisji-con04a,icc trials violate the due process guarantees of the us constitution us ratification of the rome statute would lead to the possibility of americans being subject to trials with procedures that violate the american constitution for example there are no jury trials at the icc a majority vote of the judges is enough to convict is a violation of the sixth amendment to the us constitution the independence and neutrality of some of the judges may be doubtful if they come from countries with definite foreign policy interests that run contrary to those of the us this is particularly pertaining to judges who are from backgrounds where judicial independence from the executive is not a defining feature of the legal system who will be more likely swayed by political considerations there is in addition a lack of rules against double jeopardy and the glacial rate of progress made by the icc with lengthy waits in pre trial detention for defendants affecting the right to a speedy trial it has also been argued that the procedures for special measures to protect witnesses hamper the defence
test-international-amehbuaisji-con03a,the rest of the world is better off with the us out the crucial role that the us plays for international security means that for the benefit of the rest of the world it is advantageous for the us to be outside of the icc jurisdiction when military intervention is needed it will often be the us that does so the us being in a position where its actions would be constrained by a fear of icc prosecution this would be even worse if the crime of aggression were to take effect a broad definition of which could harm us interests with the notable exceptions of the 1991 gulf war and the invasion of afghanistan most recent us overseas missions could be seen as amounting to the crime of aggression depending on the definition used it has been argued that every single us president since kennedy has committed the crime of aggression in an increasingly uncertain world it could be necessary for the us to intervene american ratification of the icc would therefore have the unintended consequence of constraining us actions that would otherwise save lives if the united states does not intervene in cases where there may be considered to be a responsibility to protect then it is unlikely that any other state will either
test-international-amehbuaisji-con01a,ratification of the international criminal court would be a violation of national sovereignty any state ratifying the rome statute is placing its citizens at the mercy of a court that operates outside of national control this is an unacceptable ceding of national sovereignty thus no state other than the us has the power to deal with american criminals and no one but israel should deal with israeli criminals international criminal law and national sovereignty are inevitably enemies not only does the icc threaten american sovereignty it threatens the sovereignty of all nations the icc can in some cases prosecute citizens of nations that are not state parties authority for justice within one s territory is however at the heart of the concept of sovereignty as a matter of principle the us should not be supporting measures that affect the sovereignty of any nation let alone the us itself
test-international-gpdwhwcusa-pro01a,a un standing army would solve the problem of american military hegemony a strong effective and impartial united nations standing army would deny powerful military states the right to bully and blackmail rivals into submission with the threat of military force a un army would be able to balance that threat with their own willingness to come to the aid of states under military duress the united states unwilling to risk a protracted conflict against a respected well trained multi national force would have to fall back to use an example american military intervention in vietnam against the wishes of the majority of the population could have been prevented had a u n standing army existed to respond to the wishes of the vietnamese people and stand against the united states intervention the existence of such a military rival would therefore force the united states to increase its investment in its state department and diplomatic solutions to political crises ultimately peace would be more effectively maintained
test-international-gpdwhwcusa-con03a,there are better alternatives to solving the problems of contemporary warfare if it is granted that the un currently reacts too slowly to crises alternatives for an improved response could be implemented without resorting to a standing army a rapid reaction force made up of fast response units from member states with elite military capability pledged in advance for un operations would build upon the best features of the current system security council reform to remove the veto powers from the permanent 5 members would allow deadlocks in decision making to be rapidly broken and avoid the compromises which produce weak mission mandates an improved prediction capability through better intelligence and analysis and central logistical planning at un headquarters would allow forces to be assembled and mandates drafted before problems became full blown crises security council rules could be changed so that resolutions requiring force could not be passed until troops have been pledged in advance
test-international-ghbunhf-pro02a,un ignores or enables human rights abuses despite the development of the concept of human rights in the post war world the un has totally failed to protect the rights of citizens ethnic minorities women and children it has stood by during episodes of genocide in cambodia rwanda congo and yugoslavia among many others 1 tolerates some of the world s worst dictatorships as members and does nothing to improve the situation of women in developing nations indeed where un peacekeepers have been sent into war torn countries they have sometimes been guilty of the most horrendous human rights abuses themselves 2 as of 2011 the un s human rights council itself is comprised of members such as saudi arabia cuba and china 3 1 un admits rwanda genocide failure bbc website 15th april 2000 2 macfarquhar neil peacekeepers sex scandals linger on screen and off new york times 7th september 2011 3 membership of the human rights council united nations website 2011
test-international-aghwrem-pro02a,myanmar is no longer a military dictatorship myanmar has taken significant steps towards democratisation in the last three years the new constitution and the elections that resulted in the current civilian government being appointed represent a marked shift in its governance structure though there may be scope for improvement in its democratic framework institutions for democratic functioning have been created and this is a huge step forward aung san suu kyi has also been released from house arrest and the tone of the statements made by the new government has been a reconciliatory one a new human rights commission has also been established while the pace of reform may not match the supposed expectations of the us and the eu myanmar s choice to change gradually and engage with them on its own terms must be respected the fundamental circumstances under which a policy of limited engagement was adopted with myanmar have changed and this calls for reassessment
test-international-aghwrem-pro03a,there is scope for further diplomatic progress in the region through disengagement reengagement has potential for having a positive influence in various contexts myanmar is rich in natural resources including forest products minerals and gems removing trade restrictions and offering developmental aid would benefit the local economy and population 1 in the longer term economic activity can act as a stimulus for development of a stronger legal and business framework to reduce corruption if the us and the eu create confidence in the myanmar government that they are willing to offer something constructive rather than critical it may be possible to ask for greater transparency in government and reduce systematic violations of human rights as well 2 the newly elected civilian government has indicated it is willing to pursue democratic reform and the us and the eu should not lose this opportunity for change 1 bbc news india and burma expand trade ties and sign gas deals 14 october 2011 2 human rights watch china press visiting burmese leader on elections and accountability 6 september 2010 example of how state relations can encourage democracy
test-international-aghwrem-pro04a,disengagement has done more harm than good in the region the policy of disengagement has not resulted in any meaningful change in myanmar politically or economically since myanmar has not been dependent on the us or the eu sanctions and arms embargoes have not had any effect on the government the changes in 2010 2011 have been due to the influence of the nld and certain regional players like thailand and china which have sought to directly engage with myanmar further the sections of the population that are most affected by the sanctions are those not in the top tier of the political and economic class but smaller manufacturers and the working class restrictions on exports and developmental aid from the us and the eu prevent local manufacturers and consumers from having access to them on the other hand restrictions on imports from myanmar weaken the market for its exporters these factors only further impoverish and alienate the local population increasing economic disparity and consequently the power of the ruling elite in the national context as well
test-international-aghwrem-con02a,the international community and political legitimacy the military controlled government in myanmar clearly does not have popular domestic support otherwise the artificial election process would not have been necessary therefore it derives its strength from the fact that many international players other than the us and the eu have continued to recognise it while there is historic precedent for concerted international opinion having influenced illegitimate regimes haiti and south africa for instance having a nationalised economy increases the control the military has over trade and investment while a majority of the country finds itself in poverty the choice for the international community is between continuing to strengthen the military by engaging with it or by disengaging like the eu and the us until the ruling elite runs out of resources and options the former option does not give hope to any real democratic reform while the latter option would take away the legitimacy of the government in the international arena
test-international-aghwrem-con03a,re engagement will weaken the reform movement international and domestic pressure has forced the military junta to set up a nominal civilian government it is important to make sure that change goes further and becomes meaningful this will involve bringing into force a fair constitution curbing human rights violations and bringing its perpetrators to justice and creating conditions for legitimate democratic elections to take place by reengaging at this juncture the signal the ruling elite in myanmar will get is that this piecemeal nominal change is sufficient to hold them in good stead in the international political arena for a longer period it would also be a betrayal of the pro democracy supporters in myanmar who continue to be cast out of the constitutional process and have little actual political influence under the existing system 1 1 thanegi ma burma sanctions the case against bbc news 4 march 2002
test-international-bmaggiahbl-pro03a,international concern rwanda though a progressing country is still aid dependent which has been a backbone for its achievements today 1 spoiling rwanda s relations with the international community would therefor be destabilising rwanda s focus and growth this has been evident when some countries cut aid to rwanda recently following allegations of the government supporting insecurity in congo 2 most donor governments are strong backers of human rights and freedom continued restrictions to freedom of speech may provoke international reaction through cutting aid and trade ties a move that may hinder the success of rwanda s goals aid has been cut on other human rights issues for example donor countries have recently acted to cut aid to uganda as a result of their criminalisation of homosexuality 3 1 dfid rwanda growth and poverty reduction grant to the government of rwanda 2012 2013 2014 2015 gov uk july 2012 2 bbc news uk stops 21m aid payment to rwanda bbc co uk 30 november 2012 3 plaut martin uganda donors cut aid after president passes anti gay law theguardian com 25 february 2014
test-international-bmaggiahbl-con02a,setting rwanda s priorities rwanda is an emerging democracy healing from the wounds of the horrific past to achieve the set vision there should be a priority which in this case is economic development 1 a large number of rwandans believe that the government should focus on transforming the nation economically although it may mean restricting free speech which has prompted a huge participation in government development programs like ubudehe 2 freedom of speech and press needs to be restricted if the government wants to engage in unlimited development there is no time to engage in long debates over whether a particular project is being implemented the correct way having freedom of speech and press would hinder the government s ability to manage the resources of the state and to encourage investors who don t want to have protests to their building factories or have labour complaining about not being paid enough whether a country puts rights or the economy first is up to the individual country rwanda has chosen 1 horand knaup kagame s priorities for rwanda first prosperity then freedom of expression spiegel de 12 august 2010 2 ns world rwanda engages citizens in community level development nsworld org
test-international-bmaggiahbl-con01a,focused leadership progress in africa has been hindered by factors like corruption conflicts and poor infrastructure all of which are linked to the incompetent or greedy leaders rwanda is a different case ranked among the best countries with a strong and focused leadership in africa the country has set up clear policies like edprs economic development and poverty reduction strategy which aims to change rwanda from an agriculture based economy to knowledge and service economy 1 it is well known for zero tolerance to corruption improved infrastructure and technology all of which are core factors in achieving development in africa rwanda tops list of easiest countries to do business a move that has encouraged more investors into the country 2 limited freedom of speech and press does not hinder economic development what matters is that the government is trusted to fulfil all its commitments after all nothing has stopped china progressing despite human rights violations and censorship of both free speech and the press 1 the world bank rwanda overview worldbank org 2 international finance corporation rwanda top business reformer ifc org
test-international-appghblsba-pro02a,the historical reasons for which the state of lesotho exists are no longer relevant in a post apartheid south africa the reason why moshoeshoe the leader of lesotho wished to become a british protectorate was because of the boers of the orange free state was trying to take their land in 1966 when the kingdom of lesotho gained its independence from britain it remained separate from sa as it had been a separate colony lesotho was under direct rule while south africa was a dominion there was no incentive to change at the point of independence because sa was ruled by the apartheid regime lesotho was a strong public opponent of the regime and granted a number of sa refugees political asylum the african national congress the ruling party in sa since 1994 was founded in lesotho moreover during the struggle against apartheid the anc s armed wing organized its guerilla units from the enclave 1 we can firmly say that lesotho vas a very important actor in a post apartheid sa but the times have changed the anc is now in power in south africa and sa and lesotho are closer together than ever before 1 smith 2010
test-international-appghblsba-pro04a,south africa will gain influence stability and a better image on the international stage bringing south africa and lesotho will benefit sa on the global stage the move would be one to provide aid to a smaller state and provide stability the dire conditions for the basotho people are acknowledged by the un and the africa union firstly sa by the annexation of lesotho will prove good intentions in creating a sustainable sub saharan africa this will ultimately create a better image and a greater influence in the region if they choose to respond positively to the people s charter movement in lesotho 1 a social structure pleading for annexation the movement driven by trade unions has collected 30 000 signatures in favor of their goal and is rising in popularity secondly the annexation will provide a boost for the south african development community and south african customs union by demonstrating the willingness of south africa to integrate with poorer neighbours and take on some of the responsibility for them 1 smith 2010
test-international-ehbfe-pro05a,a federal europe will ensure that large multinational businesses remain accountable for their actions in a globalised economy there is a need to tame multinational corporations which would be otherwise capable of playing national governments off against each other in search for low wages social costs and state protection a federal europe would be powerful enough to demand high standards of behaviour from such companies because only a powerful and economically significant player can dictate restricting conditions this would ensure fair wages safe working conditions and additionally europe would be able to force the multinational companies to implement correct and holistic policies and would also be in a position to make a greater difference on environmental issues such as global warming sovereignty becomes less relevant when effective independence is lost anyway as the economy and the problems faced by all nations are increasingly globalised
test-international-ehbfe-pro01a,a federal europe will benefit the citizens of its member states a federal europe would build upon the success of the eu and its predecessors in taming the nationalism that caused so much conflict in the twentieth century the eu is drawing nearer to realising the vision of its founders for an ever closer union despite the eu s relative success in this regard while national governments still exist they will regard policy making within europe as a competitive business abusing vetoes and damaging the potential prosperity of all of europe s citizens such is the case with britain s veto over the carbon tax which the eu wants to implement the british government is highly likely to block european commission proposals for a carbon tax contained in a widely circulated draft version of the energy taxation directive eu diplomatic sources said yesterday 1 a federal european state can build on the shared history and culture of its members to further the common good while accommodating regional differences 1 euractiv com britain set to veto eu carbon tax plans
test-international-ehbfe-pro03a,a federal europe will be a stronger international actor a federal europe will be better equipped to promote the interests of its citizens in the world carrying more influence in the un wto imf and other intergovernmental and treaty organisations than its individual states do now furthermore europe has a lot to contribute to the world in terms of its liberal traditions and political culture providing both a partner and a necessary balance to the usa in global affairs once unified europe will become an even more important negotiating and trading partner one of the biggest economies in the world it will have a population of 450 million more than the united states and russia combined it will be the world s biggest trader and generate one quarter of global wealth it presently gives more aid to poor countries than any other donor its currency the euro comes second only to the us dollar in international financial markets france germany poland these countries can hardly ever negotiate something with giants such as the us or china europe as one country stands a better chance of putting its message across effectively
test-international-ehbfe-pro04a,the federal model has proved to be a success previously the success of federal states elsewhere in providing peace and prosperity for their citizens alongside democratic safeguards point to the advantages of pursuing this model in europe the usa australia and canada provide standards of living for their citizens which most europeans would envy while federal india is the best example of a long term democratic success in the developing world the application of the principles of federalism to the european social and environmental policy s the key to european success the creation of the single market meant that much national regulation of social and environmental issues ceased to be effective only a european approach at the same level as the regulation of business would be able to work otherwise companies might simply transfer from one member state with a great deal of regulation in these areas to another member state with less if what economists call externalities were not to go unaddressed altogether european social and environmental policies became necessary therefore only federal unity can bring eu states closer together in order for them to work as successfully as others federal countries
test-international-ehbfe-con01a,moves toward federalism will endanger the stability of the eu there are great dangers of forcing people in a direction they do not wish to go an ill advised dash to build a federal europe could raise dormant nationalist feelings promote the rise of populist politicians with xenophobic agendas and endanger the stability of the eu a gaullist europe of nations 1 preserves the current benefits of eu without the risks of further unwanted political integration dominant groups have more to gain from the majoritarian principle which is indispensable for constitutional democracies as such minorities would be placed at an ever more disadvantaged position in a european state thus the progression of the eu into a federal state is bound to have a more negative than it would a positive impact on european integration 2 1 ross chirac the great or de gaulle the small 2 cocodia problems of integration in a federal europe
test-international-iiahwagit-con04a,heavy handed approaches do not solve the motivations for poaching creating tougher responses to poaching will not deter poachers as they fail to recognise the motivations for illegal hunting many hunters especially those who aren t native to africa take part in poaching as there is a thrill in the illegal status 1 the close calls challenges and sense of independence will all be multiplied by increased protection on the game reserves then there are those who take part out of necessity poachers will often be able to make 50 100 per kilogram for a rhinoceros horn 2 and the bush meat from kills can be a necessary source of nutrition 3 poaching creates opportunities for africans which are usually unavailable in licit work tougher protection of animals fails to provide an alternative livelihood for these poachers 1 forsyth c amp marckese t thrills and skills a sociological analysis of poaching pg 162 2 stewart c illegal ivory trade funds al shabaab s terrorist attacks 3 bbc lions facing extinction in west africa
test-international-iiahwagit-con03a,legalising the trade of horns ivory furs and pelts would be more effective making it legal for hunters to kill these endangered animals rather than protecting them could prevent extinction the protected status of endangered animals has made their pelts horns and tusks more expensive as they are harder to obtain 1 the current illegality of trading rhino horns has constrained supply in comparison to demand in asia this has driven the price of the horn to around 84 000 softening protection for endangered animals could in theory reduce the price to a point where it is no longer profitable to hunt these endangered animals 2 this would potentially increase supply by freeing up that seized by governments which is currently destroyed and could potentially involve farming as south africa is considering with rhino horn 3 1 welz a the war on african poaching is militarization fated to fail 2 player i amp fourie a how to win the war against poachers 3 molewa e statement on rhino poaching intervention
test-international-epvhwhranet-pro02a,major changes need to be put to the people and the people must be trusted the lisbon treaty significantly affects the workings of each member country it gives the european union a legal personality allowing it to sign international agreements and member countries are now made subject to majority voting 1 the lisbon treaty does not only affect international policies criminal law and national justice systems it also gives power over to the commission and european court such major changes must be put to popular vote the citizens of each eu member state have a right to legitimise or reject these changes that push for a more centralized european superstate furthermore the will of the people needs to be trusted if a reform is intentionally ambiguous and complicated which was one of the criticisms of the lisbon treaty 2 it is the job of the politician to explain the cause to the public voters should be included in the debate and key issues need to be highlighted not just ignored 1 european commission your guide to the lisbon treaty viewed on 13 june 2011 2 foley kathy lisbon treat yes no or eh sunday times 13 january 2008
test-international-epvhwhranet-pro01a,the decision not to hold a referendum directly ignores the wishes of the people and is therefore undemocratic the lisbon treaty and the constitution have 96 of the same text former french president val ry giscard d estaing who wrote the original eu constitution has publicly stated that the lisbon treaty is essentially the same as the proposed constitution 1 the decision from countries not to hold referendums in 2007 that they had previously agreed to is a flagrant disregard for the wishes of the people moreover the decision to ratify the lisbon treaty through national parliaments in france and the netherlands where the 2004 treaty was rejected in popular vote demonstrates that the decision not to hold referendums was in the fear that they would be rejected when put to the people any decision that is forced through parliament in the fear that it would fail when opened to the citizens of that country lacks legitimacy 1 val ry giscard d estaing the eu treaty is the same as the constitution the independent 30 october 2007 viewed on 13 june 2011
test-international-aglhrilhb-pro02a,the only just method prosecuting offenders is the only way to get a just outcome when there have been horrific crimes committed at a most principled level those who commit a crime ought to be held accountable for their actions even if they are powerful or it damages the chances of peace because the powerful must be shown not to be above the law even where the law did not exist or the leaders were in control of the law international norms provide a standard for what actions merit prosecution and judiciaries have been very good at convicting those who committed atrocities 1 having those who committed crimes convicted by law courts helps prevent those affected by atrocities holding grudges and put the past behind them so aiding the healing process 2 1 moore john j jr problems with forgiveness 43 stanford law review 733 february 1991 2 abc news dallas holocaust survivors welcome prosecution of former nazi guard wfaa com 20 august 2010
test-international-aglhrilhb-pro01a,prosecutions are needed for victims prosecutions are the only way for victims to see those who caused pain against them brought to justice the alternative of some kind of reconciliation often leaves those who perpetrated crimes able to retain power as has happened in countries like bosnia and herzegovina colombia and guatemala 1 when this happens there is clearly a concern both that these individuals are not being held to account and that they could act in a similar way again if given the opportunity under the united nations genocide convention of 1948 victims have a right to see offenders prosecuted 2 and it is only prosecution that will ensure that such acts cannot occur again so giving peace of mind to victims 1 osiel mark j why prosecute critics of punishment for mass atrocity 118 human rights quarterly 147 2 akhavan payam beyond impunity can international criminal justice prevent future atrocities american journal of international law 95 1 2001 pp 7 31
test-international-aglhrilhb-pro04a,deters future offences by prosecuting those who commit crimes against humanity and war crimes future leaders are dissuaded from committing such acts 1 when criminals are held accountable the belief in the reliability of the legal system is enhanced society is strengthened by the experience that the legal system is able to defend itself and the sense of justice is upheld or rectified 2 since the office of the prosecutor announced its interest in colombia in 2006 the government has taken a number of measures particularly the peace and justice law to ensure domestic prosecution of those who could potentially be tried by the icc the threat of icc prosecution appears to have concerned former president pastrana vincente castrano auc a paramilitary leader was fearful of the possibility of icc prosecution a fear that reportedly directly contributed to his group s demobilisation 3 1 safferlin christoph j m can criminal prosecution be the answer to massive human rights violations issafrica org 2 grono nick the deterrent effect of the icc on the commission of international crimes by government leaders globalpolicy org 5 october 2012
test-international-aglhrilhb-con02a,prosecutions don t get to the real truth truth is the most important factor that supports the healing process individuals when being prosecuted have incentives to hide crimes and lie about the true motivations for offences occurring as they don t want to go to prison for telling the truth this means that the whole truth of matters never really come to light trc s such as that in south africa do a very good job of ensuring that the full record of human rights abuses come to light 1 the rwandan gacaca courts which encompasses three important features of relevance to broader experiments of reconciliatory justice serve as a lesson those who confess their crimes are rewarded with the halving of prison sentences and as a result 60 238 prisoners have confessed to participating in the genocide 2 second gacaca law highlights apologies welcomed by many as an important ingredient to promote reconciliation 1 linfield susie trading truth for justice reflections on south africa s truth and reconciliation commission bostonreview net 01 june 2000 2 graybill lyn and lanegran kimberly truth justice and reconciliation in africa issues and cases ufl edu fall 2004
test-international-siacphbnt-pro04a,changing education systems and democracy technology has enabled access to e books and resources for students and teachers 1 such changes have enabled improved efficiency in teaching with the availability of up to date resources and awareness of relevant theories furthermore the ease by which students are able to access multiple resources and buy books online is expanding their intellectual curiosity and library in addition to raising new students technology can be seen as a tool for democracy technology provides a tool for government accountability transparency in information and for good governance organisations such as ushahidi crowdmapping following kenya s 2007 post election violence and mysociety which updates citizens on parliamentary proceedings in south africa show how technology is feeding democratisation for youths 2 1 see further readings turcano 2013 2 see further readings treisman 2013 usahidi 2013
test-international-siacphbnt-con02a,the technological revolution has been hyped debates may be raised as to whether the technological revolution is actually a reality across africa 1 have expectations been too high the benefits exclusive and the reality over exaggerated on the one hand the type of technology raises significant questions although the population with access to a mobile phone has risen the quality of the phones indicates a hyped reality although technology has become easily accessible the quality of such technologies puts constraints on what it can be used for a vast majority of mobile phones are imported from china at low cost but also poor quality quality testing on imports and locally produced products is needed to approve market devices on another hand the reality of internet connectivity is not high speed and therefore of limited use better connectivity emerges in certain geographical locations to those who can afford higher prices and within temporary fluxes 1 see further readings bbc world service 2013
test-international-siacphbnt-con01a,technology will not result in entrepreneurialism without providing a foundational basis the key constraint for entrepreneurship is the lack of access to finance credit and basic infrastructure whether a computer or technical skills on how to use different systems limited accessibility acts as an obstacle to entrepreneurialism in order to encourage an inclusive capability for youths to get involved in entrepreneurial ideas technology training and equal start up credit is required furthermore dangers arise where credit has become easily accessible putting individuals at risk of debt where a lack of protection and payment planning is provided kenya s uwezo fund provides a positive example whereby action has been taken to provide youths with safe credit the government collaboration is calling for youths to apply for grants and loans in a bid to encourage entrepreneurial activity for all loans are interest free
test-international-aegmeppghw-pro02a,turkey has precedents such as romania and bulgaria both of whom were accepted into the eu romania and bulgaria who have by far the worst human rights records were prioritized over turkey when they were granted the right of accession joining the eu in 2007 the eu rewarded states that have made a big effort to democratize and change policy in order to be allowed in to the eu by essentially procrastinating on turkey s case the eu are discouraging turkey from making the required changes to their legislature and norms and thus hindering their chances of accession countries such as hungary poland and the czech republic were pressurized to reform at a rapid pace after being promised by the eu they would likely be in the eu in a relatively short period of time turkey has been given no such promises turkey should have even more right to be in the eu as these states as it formally applied for membership long before these states and should thus be given priority over them
test-international-aegmeppghw-pro03a,turkey joining the eu would help the international fight against terrorism turkey is a key geo political strategic ally to the west and should be integrated fully in order to ensure its continued cooperation turkey is a secular muslim democracy and a crucial ally for the west the eastern flank of nato straddling europe and asia it played a critical role in containing the soviet union during the cold war in the 1990s it helped monitor saddam hussein and protect iraqi kurds by permitting u s warplanes to use its bases after the september 11 2001 attacks it became a staging area for coalition forces in afghanistan where turkish forces eventually assumed overall command of the international stabilization force turkey continues to be a pivotal partner in the fight against al qaeda and other terrorist groups despite attacks by radical islamists at home 1 1 turkey s dreams of accession by david phillips foreign affairs september october 2004
test-international-aegmeppghw-con05a,turkey would have the largest population of all member states and would therefore hold a disproportionate amount of voting power turkey is a large country in european terms but even if its population would make it the largest single eu member by 2020 this would still only give it some 15 of the total in an enlarged eu of 25 countries or more this is a much smaller proportion than germany represented in the eu of 15 before the 2004 enlargement 21 9 1 so it is ridiculous to argue that turkey would dominate eu decision making it would not gain full status for many years anyway an inauguration period in which it had semi membership status would introduce it slowly to the process turkey would not be able to change eu policy to suit itself as soon as it arrives 1 european union eu 15 amp constituent nation population from 1950 amp projections to 2050 demographia 2001
