qid,query
test-international-bldimehbn-pro03a,where there is a clear objection to discussing a certain subject insisting on doing so is not news it s propaganda ultimately all news outlets report that which is of interest to their viewers where there is no interest or more frequently an active lack of interest news outlet do not and should not impose a particular set of judgements or interests on their customers doing so would arguably be patronizing and certainly be financial suicide 1 as a result they report what is both interesting and acceptable to those who consume the news and for the vast majority of news outlets the companies that advertise on the station website or in the paper expecting news outlets to ignore those simple realities is asking them to self destruct by ignoring their market it is a clear example of sacrificing the good in the name of the best in the example given the writer mentions that al jazeera covers stories relating to gay rights but does so on its english language channels 2 this exactly shows the market in action al jazeera english broadcasts mostly to a european audience who are not offended by reports on gay rights whereas al jazeera arabic is geared towards a middle eastern audience and does not challenge cultural values or orthodox religion 3 1 for example the actions of advertisers and readers killed the news of the world 2 pellot brian 2012 not reporting homosexuality in the middle east free speech debate 3 krajnc anita al jazeera arabic ignores gay news toronto media co op 2 august 2010
test-international-bldimehbn-con02a,citizens deserve the right to know what is happening in their name it is up to the public to decide whether those actions that are reported are right or wrong journalists and broadcasters should not act as a filter in that process many of these actions imprisonments internments brutality and others are conducted by governments in the name of the people sometimes this is done under euphemisms such as protecting public morality or in the name of a majority religion this is used as a catch all as shown by the case of journalist sofiene chourabi who was arrested for harming public morals in response to calling for a protest against the governing party in tunisia 1 it seems only reasonable that people have the right to know what is being done in their name how their morality is being protected or what their faith is being used to justify the failure to do so assumes that the public individually and collectively are either to foolish to understand or too callous to care either or both of those things may be true although it seems unlikely but it is certainly not the role of the individual journalist or editor to make such an assumption even was that assumption true it still does not change the facts in the words of c p snow comment is free but facts are sacred 2 these events happened they happened to citizens of that country they affect how the rest of the world views that country and how the government views and treats its citizens on every count that is news 1 tunisian journalist faces public morals charge after criticizing government amnesty international 8 august 2012 2 comment is free guardian co uk
test-international-bldimehbn-con01a,the job of a journalist is to report the world and events as they see them cultural sensibilities do not alter the fact that these events have happened it is difficult to see how a matter that is undeniably controversial on the international stage and impacts on the perception of the perpetrating government around the world could not be deemed newsworthy 1 it should not be the responsibility of journalists to determine whether or not viewers and readers might find something of interest but rather to report events that have happened and that may have an impact on the lives of consumers either as individuals or as a nation by that standard these matters are clearly news news organisations and individual journalists do not report on military political financial or terrorist actions because they agree with them but do so because of their impact on the world in which their consumers live often the very stories which are the most important to report and do so impartially are those very stories that evoke strong feelings on both or all sides al jazeera gained its reputation by being willing to go where other arabic channels had not gone such as showing israeli guests speaking hebrew which shocked the arab world 2 it should be willing to do the same with gay issues 1 cnn hala gorani the struggle for gay rights in the middle east june 02 2006 2 yeginsu ceylan al jazeera english fresh outlook from the middle east global media wars
test-international-amehbuaisji-pro02a,domestic courts are often incapable of providing a fair trial when they fail the icc fills the void domestic legal systems will often suffer from a lack of judicial independence and potentially politicised prosecutions and are also open to allegations of victors justice or whitewashes by a judiciary biased towards the winners of the conflict the icc as an effective court and with an independent judiciary provide a suitable and unbiased climate for these cases to be heard in while it is difficult to give any former head of state a fair trial it is even more so in cases involving states divided along ethnic and political fault lines where any conviction could be seen as one based on continuing hatreds rather than evidence and criminal procedure it is clearly in the interests of the united states and israel to support the principle that where there is no independent judiciary cases can be moved to a higher level these states as much as any other desire that those who commit large scale international crimes be brought to book the icc for example might provide an alternative method of going after terrorists in addition the principle of complementarity that the icc should only prosecute where states have shown themselves unable or unwilling to prosecute means that when a state can take effective action against war crimes there will be no role for the icc this means that the us and israel with independent judiciaries should have nothing to worry about unless their judiciary proves unwilling to prosecute if one of their own nationals commits a crime prosecutable by the icc
test-international-gpdwhwcusa-pro02a,a un standing army would be ideally suited to respond to contemporary crises changes in modern warfare dictate the need for an impartial rapidly deploying multi national force modern warfare is no longer the trench battles of battalions aligned to a flag it is increasingly police actions designed to prevent the resort to warfare in the first place or enforce ceasefires once they have begun as such the impartiality of a un standing army would be highly valuable offering both parties in the conflict a neutral peacemaker and peacekeeper contrast this to the perceived differences in attitude between troops from britain the us russia and france to warring sides in the balkans it would be free of accusations of meddling and self interest that accompany the participation of troops from neighbouring states in un interventions for example nigeria in west african missions a un standing army could overcome local civilian suspicion free from the threat of propaganda from those opposed to it and free from the restraints of state power on those troops involved furthermore a un standing army would be able to deploy much faster than current peacekeeping missions which are held back by the bureaucracy of finding troops equipment and funding the present system takes months to put forces in the field and these are often inadequate to the task in hand as member states have pledged fewer troops than were requested and they then struggle to co ordinate across cultural and linguistic barriers this has meant the un has often acted too late with too little force and has thereby failed to avert humanitarian disasters in such places as central africa bosnia sierra leone and somalia a un standing army would be permanently available and able to deploy rapidly to contain crises before they turn into full scale wars and humanitarian disasters without an independent army the un has no capacity to avert such catastrophes 1 for it simply cannot raise forces quickly or effectively enough 1 johansen r c 2006 a united nations emergency peace service to prevent genocide and crimes against humanity p 23
test-international-gpdwhwcusa-pro03a,a un standing army would be more effective in operations themselves a un standing army would be more effective than the variety of troops staffing missions under the current system at present most un operations are supplied by developing nations who hope to make a profit from the payments they receive for their services but who are under equipped and badly trained forces from the major powers are provided sparingly and only after substantial public pressure or when there exists an incentive for their use a un standing army would be better prepared both in regards to training and equipment and its soldiers would have greater motivation as they would have made a choice to enlist rather than being conscripts forced by their own states to fight someone else s war a single un force would also have better command and control than in current situations when different national forces and their commanders often fail to work effectively together in the field for cultural and linguistic reasons successful forces such as the french foreign legion the indian army and the roman army show that issues of language and culture need not be problems in combat situations they can be overcome through a strong professional ethos and a commitment to a mutual cause values that can only be expected to develop if troops prepare train and fight together
test-international-gpdwhwcusa-con02a,a un standing army is simply impossible to form a standing army for the united nations has an existing legal framework it has never been attempted in practice because it would be impossible to create article 43 of the original un charter specifies that all member states are expected upon the signing of a future un agreement to provide forces assistance and facilities for the maintenance of international peace and security 1 that it is has never been attempted is the direct result of its sheer impracticality who would contribute the troops how would they be trained and ensure that troops trained in one state would not be asked to thereafter fire on their own colleagues furthermore where would the u n standing army be located for the united nations has no land and the united states would not take kindly to a reprisal attack on the un army at the united nations headquarters and who would fund this army the united states hasn t paid its bills to the united nations in years due to their opposition to some of its actions what is there in place to prevent that continuing lastly and most importantly whose will would they be implementing for the united nations is not a single voice but the aggregated noise of its member states the security council which currently dictates the form that u n peacekeeping operations take are not a group to whom impartiality can be attributed a u n standing army at the behest of the security council would be used sparingly at best and only in regions and conflicts for whom all the p5 had a vested interest in the maintenance of peace any impartiality that the u n standing army had in theory would be lost in practice 1 u n charter 1945
test-international-aghwrem-con04a,vested international interest are harming myanmar certain members of the international community especially regional players like china and india have tended to ignore questions of legitimacy of the regime for economic and political benefits while this may be beneficial to them in the short term it is very harmful for myanmar as a democracy in the future politically a blind eye is being turned to a culture of violating human rights if and when myanmar becomes a real democracy it is unlikely that it will magically transform into a model democratic state unless enough emphasis is provided to fundamental principles of good governance at the outset economically investment is being provided in a highly monopolistic and imperfect environment without addressing problems of corruption and inadequacy of legal processes in the long run even if a democratic constitutional framework exists the country is likely to continue to have high economic disparity and corrupt markets due to these reasons in a manner comparable to how russian markets have evolved since the 1990s reengagement should not be setting the stage for a shift from a military controlled government to a poor democracy which would also be harmful for stability in the region as a whole
test-international-aghwrem-con01a,liberal democracies have a moral obligation to denounce illegitimate regimes the new civilian government in myanmar is as illegitimate as the rule of the military junta which led to its creation the military junta itself was guilty of overruling the democratic verdict in 1990 that gave power to the nld under the new constitution 25 of all seats in parliament and the most influential governmental posts are reserved for the military and more than 75 majority is required for amending the constitution political prisoners including aung san suu kyi were not permitted to participate in the elections further the election process itself has been described as a sham involving violence and intimidation of democratic activists the current government is only a tool for the preceding military junta to consolidate its power and provide a safety valve for its leaders through apparently legitimate means it attempts to use the false democratic process as a veil to resist international criticism widespread human rights violations ethnic violence and undemocratic curtailment of the freedom of speech have characterised the period of rule of the military junta by engaging with it at the political or economic level other countries provide it with a false sense of legitimacy this is morally at odds with established standards in of human rights and international relations especially where other illegitimate governments syria iraq and north korea for instance across the world continually face censure and isolation
test-international-bmaggiahbl-pro02a,blind obedience to authority one of the major factors that exacerbated genocide ideology was the akazu controlled media which made most of the hutu population wrongfully obey authority and government propaganda of divisionism 1 this was achieved by proclaiming that the tutsi are snakes and cockroaches in newspapers and directing the hutu extremists to where killings were to be conducted on radio rtlm meanwhile they also refused to broadcast speeches calling out for unity among people helping to lead to the assassination of the then prime minister agathe uwilingiyimana who opposed government restrictions there was no space to question policies and ideas that were encouraging genocide by manipulating people to believe it was right path for rwanda the genocide should therefore serve as an example that restricting freedoms of speech and press can cause severe damage this is especially harmful to a healing and reconciling country like rwanda that needs the freedom to debate the past and analyse how far it has come openly rwanda should learn from the past that freedom of speech is necessary to prevent conflict while having only one side potentially exacerbates it 1 chalk prof frank radio propaganda and genocide concordia ca november 1999
test-international-bmaggiahbl-pro01a,authoritarian leadership president kagame though considered a visionary leader has made rwanda a country based on one man s ideas he has silenced critics opposition and any counter arguments that may not support his opinions through tough rules imposed against the media and free speech this sparked misunderstandings within the government forcing 4 four high rank officials in exile one an ex intelligence chief was recently murdered in south africa 1 rwanda is essentially a hard line one party secretive police state with a fa ade of democracy 2 to avoid future conflict and government break down kagame needs to convene a genuine inclusive unconditional and comprehensive national dialogue with the aim of preparing and strengthening the country s future progress the fact that most rwandans still want him to run for re election after his two terms in 2017 shows how much he has controlled people to believe he is the only potential leader in a country of more than 11 million citizens if rwanda is to have a stable future democracy it needs to be recognised that the opposition are patriots too and should be entitled to freedom of speech and press to give them an opportunity to share their views on how the country can be improved for democracy in rwanda to progress the country needs to accept the idea of freedom of speech and a loyal opposition 3 1 aljazeera africa news rwandan ex spy chief found dead in s africa aljazeera com 2 january 2014 2 kenzer stephen kagame s authoritarian turn risks rwanda s future thegurdian com 27 january 2011 3 fisher julie emerging voices julie fisher on democratization ngos and loyal opposition cfr 13 march 2013
test-international-bmaggiahbl-con03a,there is accountability without a free press freedom of speech and the press is not the only way of creating accountability in a country especially a comparatively small one such as rwanda rwanda has been ranked a transparent and is the least corrupt state in east africa 1 where everyone is accountable and equal before the law how can this be without an aggressive free press annually all government officials are cross examined by locals publicly in a forum called national dialogue umushyikirano to ensure that they meet the needs of citizens and assess their performance 2 this has given rwandans courage to express their desires and feel much valued in the process of policy making and engagement it puts ministers and even the prime minister on the spot on individual issues restricted press and speech is therefore rendered irrelevant by such programs as people can question authorities and demand justification directly rather than relying on the press in africa most countries lack transparent government systems and institutions a factor responsible for continued corruption poor governance and crime which in turn destroy progress in societies 3 but this is not the case with regard to rwanda 1 zegabi east africa news transparency international ranks rwanda the least corrupt country in east africa 5 december 2013 zegabi com 2 hunt swanee rebuilding rwanda access and accountability inclusivesecurity org 30 december 2013 3 jones lang lasale sub saharan africa a region with opportunities amid transparency challenges joneslanglasale eu
test-international-appghblsba-pro01a,annexation will allow the free movement of basotho people goods and services for the basotho in a landlocked country the free movement of their people is a right that is in large part dependent on the south african sa government rather their own national one its importance is shown by 40 of border crossings into south africa being from lesotho acknowledging the fact that lesotho is an enclave state surrounded by sa the ability of people to move freely depends on whether they are allowed to enter sa or not there is corruption at border posts and the number of crossings results in long queues and slow service 63 of border crossers experience problems 1 this is sometimes made even more difficult by sa government actions as before the world cup in 2010 when border restrictions were tightened making it almost impossible for basotho to leave their country 2 this happened due to the detention of several lesotho nationals after a spate of criminal activities along the border the same situation applies to trade lesotho is dependent on the trade with south africa even for goods that come from beyond south africa as lesotho has no port of its own most goods will have to be transported through south africa this dependency is rising in 1980 lesotho produced 80 of the cereals it consumed now it imports 70 3 annexation would eliminate these borders boosting trade between the countries helping to make both richer in the best interest of basotho is to be able to control and be listened to by the entity that is metaphorically and literally feeding them 1 crush jonathan the border within the future of the lesotho south african international boundary migration policy series no 26 2 patel khadija lesotho and south africa good fences make good neighbours 19 april 2013 3 smith alex duval lesotho s people plead with south africa to annex their troubled country theguardian com 6 june 2010
test-international-appghblsba-pro03a,lesotho is in a dire condition and needs help from its closest ally with about 40 of basotho people living below the international poverty line 1 lesotho needs urgent help both from the economic and social perspective a third of the population is infected with hiv and in urban areas about 50 of the women under 40 have the virus 2 there is a major lack of funding and corruption in the system is halting any progress the kingdom of lesotho is clearly unable to deal with its issues and should be annexed by sa annexation is the only way in which the sa government is going to care about this enclave territory give basotho citizenship and the right to vote in elections and they will be taken into consideration give sa the power to control and they will assume the responsibility for pulling the basotho out of poverty giving them a better social system and a country in which they can thrive a simple look at the gdp per capita of each state shows the potential benefit to lesotho and ability of sa to deliver while lesotho is stable at 1 700 per capita sa has a gdp of 10 700 per person only by giving them full responsibility of the territory the sa government is going to step in and make the necessary change 1 human development reports united nations development project 2 the world factbook lesotho cia gov 11 march 2014
test-international-appghblsba-con02a,a local decentralized authority can provide better opportunities and solutions for lesotho with a population of only 2 million people the basotho would not have the voice and the votes for legislative and executive authority in sa south africa s population of 53million would swamp their voice moreover keeping the local government in place provides a better option for the people in lesotho as they are closer to their government than they would be in a bigger state lesotho needs a decentralized government that can respond to the wishes and needs of the people this is something the sa government might not be able to provide it as they are trying to provide general solutions for all of its territory 1 lesotho is one of the leaders for democracy in southern africa 2 joining south africa would not provide an improvement in accountability in europe and even in south africa secession movements exists because people feel they are better represented in a smaller state as their vote is more important this is the case with the king of the abathembu who is seeking an independent state from the sa government 3 1 9 major problems facing south africa and how to fix them leader 18 july 2011 2 jordan michael j lesotho leads southern africa in democracy globalpost 7 june 2012 3 angry king dalindyebo seeks independent state city press 23 december 2009
test-international-appghblsba-con03a,it is not in the interest of south africa to annex a poor underdeveloped country it is not in south africa s interests to annex lesotho lesotho would be a burden it is poor might cause instability and has no resources as compensation on a simple cost benefit analysis made by the sa government they would clearly see they would have more responsibility towards the basotho population but new resources to fulfil those responsibilities south africa has its own problems that it should be focusing on first poverty is officially at 52 3 1 and unemployment is a great problem for south africans a quarter of the majority black workforce is unemployed 2 moreover only 40 2 of black infants live in a home with a flush toilet a convenience enjoyed by almost all their white and indian counterparts showing the inequality that still exists in the rainbow nation 3 why add more people under your protection when you can t take care of your own 1 statement by minister in the presidency for performance monitoring and evaluation collins chabane on the occasion of the launch of the development indicators 2012 report thepresidency gov za 20 august 2013 2 mcgroarty patrick poverty still plagues south africa s black majority the wall street journal 8 december 2013 3 kielburger craig amp marc why south africa is still dealing with segregation and poverty huffington post 18 december 2013
test-international-appghblsba-con01a,annexation is not needed where there is already extensive cooperation between the countries lesotho and south africa already cooperate on a wide variety of issues if we look at the example of the law system the two systems are almost the same and all but one of the justices on the court of appeal in lesotho are south african jurists 1 moreover there are at least four inter governmental organizations that maximize the trade help and social connections between the two states starting with the african union going on to the southern african development community 2 that promotes socio economic cooperation as well as political and security cooperation moving to the southern african customs union 3 and the common monetary area lesotho is not only helped by sa but this is happening without them having to let go of their national identity and history in much the same way as different nations large and small benefit from the eu so the countries of southern africa can benefit from some integration without the negative consequences of complete annexation with the loss of control that would bring 1 u s department of state lesotho 10 07 state gov 2 southern african development community official website 3 continued economic reforms would attract more foreign investment world trade organisation 25 april 2003
test-international-ehbfe-pro02a,a federal europe will protect the cultural diversity of its member states a federal europe will be more advantageous for individual citizens since they will be living in a powerful state yet with respect of their cultural and local situation subsidiarity combines maximum effectiveness with maximum accountability with decisions being made at the lowest appropriate level citizens gain the advantages of living in a large powerful state in terms of international economic military and political power all available more cheaply in a state of 450 million people and through their increased opportunities for work study etc yet the advantages of living in a smaller state are preserved in terms of connection to the political process respect for local cultural traditions and responsiveness to differing economic and physical situations such checks and balances prevent tyranny and increase willing obedience to laws overall we now have something resembling parliamentary democracy at the european level eu political institutions now look more like those of a member state than they do those of an international organisation the challenge facing the european union in the future is to fill the gap between itself and the citizen providing a political connection equal to the social cultural and sporting connections that the single market has already provided federalism and subsidiarity can allow for regional identities in a way national states cannot e g for northern ireland corsica basque region lombardy in a federal europe such peoples would not feel under threat from a dominant culture and long running conflicts could be resolved as issues of sovereignty become less relevant within the new political structures
test-international-ehbfe-con02a,existing contributive inequalities within the union would be amplified by a formal federal system there is a possibility that once a federation europe will adopt certain policies that might be harmful for a minority of the member states in consequence any economic downturn in those states could manifest itself on a larger scale in the united states of europe as economies of the member states rely more than ever on each other furthermore different states may not contribute equally states because inducements to cooperate or threats to punish may be low fail to provide for the collective benefit therefore essentially passing the buck to other states and most frequently to the most economically powerful participants citizens of large states like france great britain and germany frequently complain that smaller states are not paying their fair share of the costs of the european union meanwhile smaller states may complain that they are overlooked or even disregarded because of their economically weaker status these issues will be exacerbated in a european federation decentralization decreases economic progress 1 european countries where regions have more powers and responsibilities in terms of taxation legislation and education policies tend to do better economically than centralised ones centralism hammers development of countries at the cost of its citizens 1 euobserver centralised states bad for economy study shows
test-international-epvhwhranet-con03a,referendums are more about pr than politics referendum votes always end up being about something other than the issue on the ballot paper in many referendum campaigns the real issue becomes one of confidence in the government of the day and its management of the economy law and order public scandals etc so when people vote they are expressing their unhappiness at their national government rather than making a considered judgment about the future of the eu this is exactly what happened in the french and dutch votes on the eu constitution in 2005 when asked what influenced their decision most voters said that they disliked aspects of eu enlargement especially the arrival of eastern european workers who might take local jobs and the proposed entry negotiations with turkey but none of this was anything to do with the constitution 1 furthermore a referendum would be pray to media distortion which could have swayed the votes with biased coverage referendums are too often about government confidence rather than the issue at hand people may have voted to express other grievances with their current government and not the future of the eu 1 the further enlargement of the eu threat or opportunity house of lords european union committee 23 november 2006 viewed on 13 june 2011 p 10
test-international-siacphbnt-pro02a,technology has driven youths to identify new markets a key technology for youths are mobile phones and devices across west and east africa the possession of mobile phones has enabled citizens to network and form solutions to social problems by 2015 there are expected to be 1 billion mobile cellular subscriptions in sub saharan africa sambira 2013 this is the first african generation directly accessing high technology although uncertainty remains in the amount of youths having access to technology through mobile phones new business opportunities and flows of money are being created furthermore mobile phones are providing innovative solutions to health care treatment ensuring better health for future entrepreneurs and youths slimtrader is a positive example 1 slimtrader uses mobile phones to provide a range of vital services from airplane and bus tickets to medicine the innovative e commerce provides a space to advertise skills products and opportunities to on the one hand identify new consumer demands and on another hand create notices to exchange goods mobile technology is making it faster quicker and simpler to tap into new markets 2 1 see further readings slimtrader 2013 ummeli 2013 2 see further readings nsehe 2013 inspite of challenges patrick ngowi has earned millions through the construction of helvetic solar contractors
test-international-siacphbnt-pro05a,technology has enabled africa s cultural industries to grow technology has enabled the development of entrepreneurial ideas for business but also within africa s cultural industry access to video recording mobile phones the internet and televised publications has created a new culture of expression for african youths cultural industries are raising critical questions for politics and empowering youth to tell their stories the use of journalism has become mobilised by youths as seen in initiatives such as african slum voices of which are encouraging youths to pro actively raise their opinions and voices on issues occurring within their communities furthermore the music and film industry in africa has arisen as a result of access to new technologies at a lower cost two key components responsible for the growth of nollywood nigeria s film industry include access to digital technology and entrepreneurship youths have become vital within nollywood as actors producers and editors today nollywood s low budget films have inspired the growth of regional film industries across africa and contributed to its status as the third largest film industry nollywood s revenue stand s at around 200mn a year 1 1 see further readings abn 2013
test-international-siacphbnt-pro01a,technology will lead job growth for youths the rate of unemployment in sub saharan africa remains above the global average at 7 55 in 2011 with 77 of the population in vulnerable employment 1 economic growth has not been inclusive and jobs are scarce in particular rates of youth unemployment and underemployment remain a concern 2 on average the underutilisation of youths in the labour market across sub saharan africa stood at 67 in 2012 work4youth 2013 therefore 67 of youths are either unemployed inactive or in irregular employment the rate of unemployment varies geographically and across gender 3 there remains a high percentage of youths within informal employment technology can introduce a new dynamic within the job market and access to safer employment secure high quality jobs and more jobs are essential for youths access to technology is the only way to meet such demands technology will enable youths to create new employment opportunities and markets but also employment through managing and selling the technology available 1 ilo 2013 2 definitions unemployment is defined as the amount of people who are out of work despite being available and seeking work underemployment defines a situation whereby the productive capacity of an employed person is underutilised informal employment defines individuals working in waged and or self employment informally see further readings 3 work4youth 2013 show on average madagascar has the lowest rate of unemployment 2 2 while tanzania has the highest 42 and the average rate of female unemployment stands higher at 25 3 in contrast to men 20 2
test-international-aegmeppghw-pro01a,turkey is a poverty stricken country and entry into the eu would help to raise the living standards for its entire population the eu has welcomed poorer entrants than turkey without disaster ireland spain portugal and greece were all much poorer than the eu average when they joined and all are now well integrated and much more prosperous disastrous migration was forecast in their cases too but did not occur nor is turkey as poor as has been suggested turkey with a gdp per capita of 8215 in 2009 is richer than romania at 7500 and bulgaria with a gdp per capita of 6423 1 both of which are already members turkey s economy is also in the process of reform including the restructuring of its banking system and imf programmes in the next few years this process will allow for faster more sustained growth turkey provides a large new market for eu goods should it be accepted into the single market the economic benefits would not be solely limited to that country turkey s inclusion in the eu would not threaten other members with overwhelming economic or immigration issues it is possible that as has happened with bulgaria and romania that a delay is enacted for the schengen passport free zone 2 this would give both the current eu and turkey a period of time to adjust 1 the world bank gdp per capita current us 2009 2 eu newcomers smart over schengen delay by chris bryant 21st jan 2011
test-international-aegmeppghw-pro04a,any country that fulfils the accession criteria should be allowed to join turkey was promised a chance to join the eu by a unanimous vote at the helsinki summit in 1999 when its candidacy was unanimously accepted after three decades of consistent turkish requests as a candidate country turkey should be allowed in once it meets the membership criteria which were first set out in the copenhagen european council of 1993 these were stability of institutions guaranteeing democracy the rule of law human rights and respect for and protection of minorities the existence of a functioning market economy as well as the capacity to cope with competitive pressure and market forces within the union and the ability to take on the obligations of membership including adherence to the aims of political economic amp monetary union 1 clearly economic and political reforms are necessary but that is true of all states attempting to join the eu and should not be used as an excuse to backtrack now it would be hypocritical to apply one set of criteria to central and eastern european states and another to turkey such blatant hypocrisy would have consequences if the eu is seen to break its promise to turkey it may turn a potential friend and partner into a suspicious and hostile neighbour 1 european commission enlargement accession criteria 30th october 2010
test-international-aegmeppghw-con02a,turkey is a highly unstable democracy in an unstable part of the world turkey has a better history of democratic elections than a number of the former communist states currently negotiating their membership of the eu its election of a party with islamist roots has led to a smooth transfer of power with no attempt at intervention by the secularist military as in the past in 2010 the eu welcomed the success of a referendum on changes to the turkish constitution which reduced the power of the military and made it fully subject to democratic authority turkey is near some global flash points but its entry into the eu would not bring these potential dangers closer to current eu members the eu is already engaged in conflicts in libya iraq and afghanistan turkey s inclusion would not have made that more or less likely turkey is already a long standing member of nato this means that any security crisis on turkey s borders for example between palestine and israel already involves its western neighbours and the eu has had to involve turkey over issues of planning and access furthermore turkey as a strategic gateway to the middle east does not only involve conflict it also provides the west with the opportunity for reconciliation and cooperation turkey is potentially a crucial alternative conduit for oil and gas to and from central asia 1 making europe less dependent on russian favour engagement between turkey and the eu has greatly reduced historic enmity between turkey and greece and held out hope for a solution to the division of cyprus showing the benefits of a closer relationship the eu was created to encourage political cooperation in just such circumstances 2 and turkey s entry would be important for strengthening relationships with the increasingly important muslim countries in the middle east and breaking down the artificial barriers between east and west 1 turkey still america s best ally in the middle east by joshua w walker 25th june 2010 2 turkey an honest broker in the middle east by bulent kenes 9th june 2010
test-international-aegmeppghw-con04a,turkey would be an unstable muslim state in a traditionally christian union turkey s citizens may be muslims but the state is as firmly secular as france in terms of its constitution and government the new justice and development party ak which is currently in government is not seeking to overturn the secular constitution although it does want to amend some laws that positively discriminate against devout muslims these include rules such as the ban on women wearing headscarves in government buildings restrictions on expressing religious belief which would break human rights laws within the eu regardless of one s beliefs surrounding turkey s possible ascension to the european union the fact that the nation s predominant religion is islam is surely not one of the issues to be considered millions of muslims already live within the eu excluding turkey from membership on the grounds of religion would suggest these european muslims were second class citizens in a christian club it would also presumably rule out future eu entry for albania bosnia and kosovo if the eu is to be regarded as an institution that promotes freedom for the citizens of its member states then surely this also means that it promotes freedom of religion if eu member states are fearful of building closer relations with islam which they will inevitably have to proceeding with the world s most moderate and western islamic country is the most logical first step the eu should welcome a state which could provide a positive example of how islam is completely compatible with democracy progress and human rights
test-international-aegmeppghw-con03a,turkey has a poor human rights record turkey s human rights record is improving rapidly with the abolition of the death penalty and the removal of restrictions on the use of the kurdish language encouraged by the eu turkey has pursued legislative and constitutional reforms liberalizing the political system and relaxing restrictions on freedom of the press association and expression turkey signed and ratified protocols 6 and 13 of the european convention on human rights it abolished the death penalty and adopted measures to promote independence of the judiciary end torture during police interrogations and reform the prison system in addition turkey has significantly reduced the scope of its antiterrorism statutes which had been used to curtail political expression and it amended the penal code and codes of criminal and administrative procedure police powers have been curbed and the administration of justice strengthened due partly to the dismantling of state security courts 1 the kurdish minority is also enjoying better treatment the protection and promotion of the rights of the kurds which make up about a fifth of turkey s population have also progressed in june an appeals court ordered the release of leyla zana and three other kurdish parliamentarians who were jailed ten years ago after the kurdistan workers party was banned 2 surely countries with a history of bad human rights activities should be embraced by the eu in the hope that the eu will have a positive influence on them it is true that banning them from membership is an effective punishment but that will not enforce any change if we wish to see compliance with human rights conventions we have to ensure that countries that may contravene them are under its jurisdiction in the first place once they are members we can then encourage better behaviour through punishing any further contraventions 1 turkey s dreams of accession by david phillips foreign affairs september october 2004 2 turkey s dreams of accession by david phillips foreign affairs september october 2004
test-international-aegmeppghw-con01a,the geographical definition of europe must be limited and does not include turkey there is no obvious and widely accepted geographical definition of a frontier to europe is russia a european country are georgia and armenia are cyprus and malta the fact that the mediterranean country italy became a member of a regional organisation the north atlantic treaty organization nato was certainly not determined by geography but was an act of political imagination today the location of a mediterranean state in the north atlantic is no longer considered as something odd another example of changing perceptions of a region is the change from regarding the border of europe as falling between east and west germany europe broadened to include all the former eastern european countries as potential members of the eu given that part of turkey s territory is on what everyone accepts is the european mainland why shouldn t it be allowed to join the main european club while turkey s land area is almost entirely in asia the european part does have immense historical significance and turkey has a population in europe of about 14million larger than many of the smaller eu members it already belongs to nato the oecd and the council of europe and participates in the eurovision song contest and european football competitions turkey is a westward looking country
